folioviv,foliohog,ubica_geo,factor,ing_cor,gasto_mon,alimentos,educa_espa,transporte,salud,entidad
100059505,1,1001,219,52893.92,41839.03,23309.82,6472.29,4917.33,929.34,1
100060902,1,1001,204,86621.17,25749.95,17781.2,769.35,2542.38,0.0,1
100060903,1,1001,204,98589.13,22396.56,15557.09,0.0,4085.42,0.0,1
100060904,1,1001,204,100962.86,42226.71,21844.0,330.07,9482.07,684.77,1
100060905,1,1001,204,42980.36,25071.72,19696.83,106.97,2932.25,264.12,1
100060906,1,1001,204,89164.54,27809.4,11185.54,0.0,10976.93,0.0,1
100061701,1,1001,219,89631.12,38878.11,15749.86,1077.0,9240.0,0.0,1
100061702,1,1001,219,206676.83,120124.65,44554.7,0.0,35740.06,4128.25,1
100061703,1,1001,219,108122.91,36867.81,14026.92,690.0,8551.46,4695.65,1
100061704,1,1001,219,155113.18,53690.48,23384.26,0.0,9300.0,301.28,1
100061705,1,1001,219,33884.52,61136.42,13538.41,21620.65,3758.36,1173.9,1
100061706,1,1001,219,159713.04,75945.16,39265.52,9049.62,11048.5,1716.84,1
100062901,1,1001,179,64994.36,26045.19,13409.76,0.0,5027.11,0.0,1
100062902,1,1001,179,54293.45,27008.69,11532.71,0.0,3134.89,0.0,1
100062903,1,1001,179,47808.55,16372.59,4602.82,0.0,8098.83,0.0,1
100062904,1,1001,179,90726.19,27080.91,4847.08,5257.34,9609.67,449.98,1
100062905,1,1001,179,71237.88,21320.93,10337.01,3032.6,5083.33,0.0,1
100062906,1,1001,179,89791.69,44851.92,9256.99,4024.1,11435.12,782.58,1
100063201,1,1001,177,47634.41,35159.84,15807.68,9252.13,2806.99,0.0,1
100063202,1,1001,177,105284.81,54099.73,17871.29,11632.02,10579.54,457.81,1
100063203,1,1001,177,78329.31,84933.71,4821.36,43846.86,19118.77,1340.21,1
100063204,1,1001,177,9649.23,15022.59,4769.95,3386.55,4533.86,0.0,1
100063205,1,1001,177,100502.64,30073.66,10304.87,9052.05,8158.06,0.0,1
100063206,1,1001,177,109524.94,76527.59,31808.38,18297.13,13049.71,3179.34,1
100064201,1,1001,202,77024.11,100655.63,16379.9,8450.29,7029.92,1496.72,1
100064202,1,1001,202,63049.44,36315.93,9449.9,0.0,7006.44,733.69,1
100064203,1,1001,202,36342.94,30746.45,11932.34,3703.99,6168.73,0.0,1
100064204,1,1001,202,103777.69,46636.69,28658.37,870.96,5934.18,0.0,1
100064205,1,1001,202,35826.09,14837.52,6299.89,0.0,3264.05,0.0,1
100064206,1,1001,202,72766.44,60686.27,23566.91,0.0,4181.61,0.0,1
100065001,1,1001,201,98693.88,56904.41,18218.49,5869.56,18361.21,821.73,1
100065002,1,1001,201,33114.1,17067.99,4307.1,0.0,3707.13,0.0,1
100065003,1,1001,201,74513.48,24351.56,8619.83,3521.73,7625.02,0.0,1
100065004,1,1001,201,59543.87,37892.29,12355.62,1881.28,13944.64,0.0,1
100065006,1,1001,201,17999.98,18629.53,4757.03,0.0,2090.31,0.0,1
100066301,1,1001,220,77752.12,52421.96,21188.39,8888.69,2322.58,0.0,1
100066302,1,1001,220,24065.2,20700.3,8806.96,0.0,1754.37,305.21,1
100066303,1,1001,220,69025.75,50738.27,18527.0,14427.75,7229.29,0.0,1
100066304,1,1001,220,23771.73,36937.65,12651.27,2467.73,3735.06,0.0,1
100066305,1,1001,220,127521.01,51935.28,23258.43,0.0,14233.54,0.0,1
100066306,1,1001,220,122156.35,79538.96,32991.15,17709.66,20012.9,978.25,1
100067501,1,1001,207,41086.95,53915.67,14772.64,10933.39,7741.93,0.0,1
100067502,1,1001,207,140675.79,132623.09,23592.7,69279.76,21766.44,141.84,1
100067503,1,1001,207,145690.95,87948.37,17819.85,27337.63,12834.74,1271.73,1
100067504,1,1001,207,88863.91,55490.75,28426.99,5651.15,9438.51,0.0,1
100067505,1,1001,207,116416.17,58773.77,12072.73,22412.89,7693.54,0.0,1
100067506,1,1001,207,110989.96,84405.45,48921.27,16352.08,7667.41,2739.12,1
100068701,1,1001,193,35999.99,47131.57,19979.77,657.0,18421.28,0.0,1
100068702,1,1001,193,33688.51,32659.84,13782.71,300.0,2010.0,880.42,1
100068703,1,1001,193,60737.69,28101.41,18424.07,0.0,4350.0,0.0,1
100068704,1,1001,193,144394.4,9612.84,4242.84,0.0,3120.0,0.0,1
100068705,1,1001,193,200975.37,41488.92,32245.5,0.0,3306.42,0.0,1
100068706,1,1001,193,124377.04,50764.46,20815.66,8606.54,11429.5,4891.3,1
100069401,1,1001,214,156632.15,100570.72,20918.38,27435.46,20444.41,0.0,1
100069403,1,1001,214,76304.34,93042.82,40679.83,6387.08,12992.9,0.0,1
100069404,1,1001,214,146983.65,144073.89,31757.02,57193.53,6841.83,0.0,1
100069405,1,1001,214,252391.3,252687.32,66558.72,120565.11,23308.91,0.0,1
100069406,1,1001,214,157925.99,78696.12,25624.18,1741.93,24363.94,0.0,1
100070601,1,1001,196,76366.48,36195.32,13769.86,1173.91,5891.8,586.95,1
100070602,1,1001,196,73770.49,62776.16,17421.38,4140.0,9150.0,342.39,1
100070603,1,1001,196,202475.37,145172.23,33068.39,11970.0,15344.26,1956.52,1
100070604,1,1001,196,667622.92,538974.86,30085.59,1800.0,480895.08,1760.86,1
100070605,1,1001,196,82622.95,54789.31,17845.65,810.0,2850.0,2739.12,1
100070606,1,1001,196,103278.68,83749.99,18514.22,11460.0,9150.0,0.0,1
100071801,1,1001,200,105491.76,85173.29,23245.53,0.0,15359.97,0.0,1
100071802,1,1001,200,60105.37,17365.23,8858.47,0.0,2699.99,127.17,1
100071803,1,1001,200,94998.8,65705.48,22756.97,0.0,13114.42,2073.91,1
100071804,1,1001,200,25573.76,28054.95,6402.75,570.0,5074.2,0.0,1
100071805,1,1001,200,137189.92,66407.82,21689.88,3688.52,11670.0,0.0,1
100071806,1,1001,200,78639.32,40537.18,7405.6,630.0,11856.38,489.13,1
100072001,1,1001,223,30899.73,29680.58,6865.6,0.0,4253.22,0.0,1
100072002,1,1001,223,123347.63,42066.05,14078.46,1335.47,12185.22,1070.19,1
100072003,1,1001,223,69186.91,26098.55,11005.6,551.6,7089.19,1115.2,1
100072004,1,1001,223,118298.51,69404.14,25495.6,872.53,26007.09,1663.03,1
100072005,1,1001,223,76051.87,23772.42,12432.74,78.26,4644.75,489.13,1
100072006,1,1001,223,101199.06,67549.52,21882.75,929.03,12009.67,1173.9,1
100073401,1,1001,223,49251.9,20553.69,5682.75,2903.22,3718.86,9.78,1
100073402,1,1001,223,21374.98,25527.48,11185.62,0.0,1741.93,273.9,1
100073403,1,1001,223,44008.34,27943.42,13332.75,5661.28,815.32,2054.34,1
100073403,2,1001,223,60303.73,42931.71,16097.06,13077.11,145.16,0.0,1
100073404,1,1001,223,102979.15,52841.16,13718.45,15611.12,5356.42,528.26,1
100073405,1,1001,223,71833.65,48197.83,3227.12,0.0,11736.06,0.0,1
100073406,1,1001,223,139244.37,149422.1,49654.14,18337.64,31550.65,6211.94,1
100074301,1,1001,208,113582.36,49650.62,18205.56,5806.45,8559.66,2983.69,1
100074302,1,1001,208,72457.56,55944.77,9938.52,18719.48,15435.48,1467.39,1
100074303,1,1001,208,68068.88,26408.68,18462.77,0.0,900.0,0.0,1
100074304,1,1001,208,227445.62,144807.41,46658.48,16863.93,17746.44,1848.89,1
100074305,1,1001,208,123434.03,75318.77,18629.91,19451.6,18605.79,0.0,1
100075601,1,1001,190,102813.23,61592.91,22429.0,10642.13,15450.0,55.76,1
100075602,1,1001,190,121891.94,66430.83,24068.42,4543.52,20928.68,0.0,1
100075603,1,1001,190,55240.3,44298.24,29757.57,456.44,5707.37,0.0,1
100075604,1,1001,190,67792.36,48547.83,22069.07,750.0,15767.13,1173.9,1
100075605,1,1001,190,60781.39,57941.02,22641.28,0.0,29879.5,65.54,1
100075606,1,1001,190,56127.69,44930.74,14052.64,16027.81,7292.53,0.0,1
100076801,1,1001,205,113641.66,71382.02,26112.56,13037.7,18119.92,97.82,1
100076802,1,1001,205,38356.11,24197.61,4127.07,1298.36,11099.97,3947.24,1
100076803,1,1001,205,86529.18,54509.72,13795.63,3659.01,6600.0,8364.07,1
100076804,1,1001,205,45543.84,60592.39,15904.0,2340.0,13907.09,2817.36,1
100076805,1,1001,205,67313.08,36081.67,6647.01,0.0,11028.21,4519.54,1
100076806,1,1001,205,85204.92,50660.06,8768.44,14754.09,18766.01,0.0,1
100077901,1,1001,215,216984.55,127146.29,54028.5,32636.66,22940.41,2641.3,1
100077902,1,1001,215,100062.06,66941.62,16084.12,3512.89,7785.48,26217.38,1
100077903,1,1001,215,19346.24,2530.71,1761.39,0.0,0.0,0.0,1
100077904,1,1001,215,27106.36,10159.58,6698.5,1016.12,580.64,0.0,1
100077906,1,1001,215,21859.38,17302.2,6608.45,0.0,1122.24,0.0,1
100078501,1,1001,186,151472.62,127732.7,65388.77,12745.12,31223.51,0.0,1
100078502,1,1001,186,72789.9,87135.98,17935.79,41678.52,6214.07,1760.86,1
100078503,1,1001,186,89627.42,71073.8,29159.87,5200.22,16284.75,1369.56,1
100078504,1,1001,186,121229.15,50585.84,15737.02,3687.71,10394.9,391.29,1
100078506,1,1001,186,67989.12,60175.4,17022.77,2177.41,13854.45,782.6,1
100079701,1,1001,192,30408.17,18614.03,4319.94,0.0,5447.09,0.0,1
100079702,1,1001,192,108755.21,76724.19,30175.53,12295.08,20459.95,0.0,1
100079703,1,1001,192,36893.95,17777.25,2159.95,0.0,4062.81,0.0,1
100079705,1,1001,192,73318.01,41511.35,11082.74,0.0,8700.0,0.0,1
100079706,1,1001,192,45836.05,14766.29,4319.84,300.0,5400.0,0.0,1
100080901,1,1001,229,121529.32,110088.31,16251.32,12613.86,20041.07,12976.61,1
100080902,1,1001,229,44021.73,51791.34,12304.21,2035.4,4983.87,1139.66,1
100080904,1,1001,229,70182.32,64801.28,24994.09,14486.94,13189.97,684.78,1
100080905,1,1001,229,155748.57,106883.21,49757.01,3483.86,9474.39,0.0,1
100080906,1,1001,229,92926.86,42318.45,21265.55,1161.29,3858.12,0.0,1
100081001,1,1001,225,213133.67,183306.62,40757.06,39367.71,19459.34,0.0,1
100081002,1,1001,225,83396.72,39969.6,10928.47,0.0,7330.3,0.0,1
100081003,1,1001,225,141019.41,91691.18,34534.22,26917.94,23007.16,0.0,1
100081004,1,1001,225,45901.15,33607.18,20404.14,735.0,6387.09,0.0,1
100081005,1,1001,225,65480.35,27035.35,10259.94,0.0,1016.12,0.0,1
100081006,1,1001,225,137054.31,61149.03,17357.08,13209.66,9779.03,0.0,1
100082202,1,1001,192,39535.65,18885.0,4332.75,0.0,1994.89,635.86,1
100082203,1,1001,192,178705.91,58746.77,19285.61,11612.89,12995.65,176.08,1
100082204,1,1001,192,147324.93,61839.86,21329.79,14350.27,9351.73,635.86,1
100082205,1,1001,192,41137.41,20933.01,2545.66,0.0,1490.53,5698.34,1
100082206,1,1001,192,60434.45,44130.15,16366.99,10349.81,4739.86,0.0,1
100083401,1,1001,169,109407.41,120924.74,49152.61,59929.51,6422.8,0.0,1
100083402,1,1001,169,102815.14,90972.29,37966.87,5004.18,15730.87,4552.81,1
100083404,1,1001,169,73322.21,65377.17,39792.64,4842.77,10544.58,1066.3,1
100083405,1,1001,169,127372.66,80827.62,41206.85,6384.5,8865.46,606.52,1
100083406,1,1001,169,47529.26,58991.86,37504.03,5150.29,6255.36,521.39,1
100084201,1,1001,187,163352.43,109293.98,27899.75,19301.63,12177.61,3521.73,1
100084202,1,1001,187,158785.67,147086.33,24749.93,30158.11,21461.19,2054.34,1
100084203,1,1001,187,37065.55,20464.85,9321.33,0.0,2390.31,4402.17,1
100084204,1,1001,187,73387.41,40697.38,6721.96,3834.15,3110.75,0.0,1
100084205,1,1001,187,151890.13,85796.52,29198.45,16288.99,24007.33,6163.03,1
100084206,1,1001,187,92421.45,59029.37,10928.49,18012.6,18290.32,0.0,1
100085301,1,1001,171,87447.35,24402.77,4512.8,0.0,9198.38,0.0,1
100085302,1,1001,171,30654.25,5795.88,4744.19,0.0,0.0,0.0,1
100085302,2,1001,171,60163.01,25001.62,11262.78,0.0,2720.32,929.34,1
100085303,1,1001,171,207914.26,64196.52,14612.03,6880.62,18149.82,0.0,1
100085304,1,1001,171,131980.28,37863.42,11288.51,0.0,8598.38,0.0,1
100085305,1,1001,171,73988.99,23326.83,10748.51,0.0,5312.89,0.0,1
100085306,1,1001,171,22989.12,22835.94,7347.79,290.32,4838.7,0.0,1
100086501,1,1001,188,60103.03,25781.55,15068.38,1362.35,2026.21,0.0,1
100086502,1,1001,188,88636.72,46509.2,19902.72,870.96,8127.09,0.0,1
100086503,1,1001,188,226554.13,111918.71,28298.47,7478.69,18537.4,10545.62,1
100086504,1,1001,188,40324.85,39576.51,16907.03,1306.45,11787.09,782.59,1
100086505,1,1001,188,67195.45,26558.21,11455.58,234.78,8173.44,244.56,1
100086506,1,1001,188,88114.45,59875.71,18629.78,5409.31,5165.34,18136.93,1
100087601,1,1001,158,61163.32,28385.22,18796.93,0.0,4225.71,0.0,1
100087602,1,1001,158,139989.64,53083.23,21317.01,0.0,8159.01,5541.83,1
100087604,1,1001,158,39578.91,16451.17,11519.8,0.0,1902.85,0.0,1
100087605,1,1001,158,66547.98,20484.67,6119.9,0.0,4925.0,684.77,1
100087606,1,1001,158,157583.56,113362.07,35337.58,18253.71,18277.4,13764.1,1
100088701,1,1001,266,34583.59,42033.28,26035.45,6393.44,4135.08,434.34,1
100088702,1,1001,266,71508.15,68058.17,37864.03,5680.32,8388.3,556.62,1
100088703,1,1001,266,117393.41,87230.51,46311.15,11114.74,10800.0,1467.39,1
100088704,1,1001,266,121844.22,95985.47,44832.59,4434.96,15982.57,1208.14,1
100088705,1,1001,266,75491.8,78119.96,49345.5,383.6,7782.24,2240.2,1
100088706,1,1001,266,101269.25,65586.9,32361.18,6043.62,6815.85,582.06,1
100089401,1,1001,223,231358.69,218108.76,68052.69,61633.55,20099.98,3815.21,1
100089402,1,1001,223,154757.29,130349.24,27719.85,34967.71,19550.13,1526.06,1
100089403,1,1001,223,289274.25,37524.91,24621.28,1741.92,0.0,0.0,1
100089404,1,1001,223,59276.29,128766.03,28966.95,43725.68,25449.54,586.94,1
100089405,1,1001,223,259758.62,70658.37,58769.78,1741.92,0.0,0.0,1
100090601,1,1001,213,170114.73,144998.91,54398.4,60834.78,10800.0,0.0,1
100090602,1,1001,213,209754.08,97337.15,42511.91,690.0,22833.43,5901.63,1
100090603,1,1001,213,235588.5,208704.2,85049.86,47505.0,39997.36,0.0,1
100090604,1,1001,213,208399.15,140432.62,41219.75,60690.0,20792.45,0.0,1
100090605,1,1001,213,464262.29,268931.16,29378.38,5318.8,21431.75,108747.32,1
100091901,1,1001,191,46430.95,26691.43,7842.69,1451.61,2781.97,78.26,1
100091903,1,1001,191,71380.6,33367.72,10388.51,293.47,9432.62,0.0,1
100091904,1,1001,191,53807.56,17386.39,3689.92,2630.0,5173.02,0.0,1
100091905,1,1001,191,60554.31,65411.13,38866.79,4235.7,7949.81,305.2,1
100091906,1,1001,191,45941.89,45538.44,19529.9,293.47,9987.08,880.41,1
100092801,1,1001,211,103757.87,57242.6,18231.22,0.0,7175.4,0.0,1
100092802,1,1001,211,143769.52,76262.74,17974.2,27395.13,9722.4,905.85,1
100092803,1,1001,211,177958.99,75962.32,32978.4,4156.12,18696.88,242.6,1
100092805,1,1001,211,118401.63,53553.0,25221.0,7740.0,7560.0,0.0,1
100092806,1,1001,211,172728.17,120961.3,30844.11,27718.66,28695.72,0.0,1
100093801,1,1001,188,17185.68,9196.43,3882.77,0.0,0.0,146.73,1
100093802,1,1001,188,103179.48,43918.5,23116.91,2010.0,8026.63,0.0,1
100093803,1,1001,188,72285.19,22073.31,12008.32,0.0,3000.0,0.0,1
100093804,1,1001,188,35950.81,27235.05,14206.97,476.08,3000.0,0.0,1
100093805,1,1001,188,58249.15,32193.42,17421.31,1271.73,3900.0,0.0,1
100093806,1,1001,188,85155.69,46727.26,20937.7,897.0,3600.0,0.0,1
100094001,1,1001,194,72223.4,31359.78,24004.03,0.0,2491.93,44.02,1
100094002,1,1001,194,20201.08,28318.38,14926.98,0.0,580.64,0.0,1
100094003,1,1001,194,31443.96,19668.34,2905.67,0.0,2275.64,0.0,1
100094004,1,1001,194,122400.92,73215.05,34765.45,10702.73,11705.5,109.56,1
100094006,1,1001,194,49746.12,36333.94,21856.9,733.69,3723.16,684.76,1
100095301,1,1001,179,44430.33,18671.16,9874.16,0.0,3483.86,0.0,1
100095304,1,1001,179,97579.5,31276.16,13204.11,0.0,8187.09,0.0,1
100095305,1,1001,179,115649.32,42998.42,22724.83,6440.08,4354.83,136.95,1
100096002,1,1001,544,53176.84,32230.9,13107.64,597.0,11767.74,0.0,1
100096003,1,1001,544,142661.67,45345.29,26305.47,48.91,8443.09,239.67,1
100096004,1,1001,544,85192.31,72354.06,24274.1,1355.98,16181.78,11653.02,1
100096005,1,1001,544,40297.1,12483.32,5695.62,0.0,870.96,0.0,1
100096006,1,1001,544,72781.8,27513.9,8241.27,1451.61,13905.59,0.0,1
100097301,1,1001,496,48546.64,37649.66,27475.48,1389.73,4784.9,533.14,1
100097302,1,1001,496,135698.17,61077.98,29159.81,0.0,13112.9,0.0,1
100097303,1,1001,496,58586.97,26763.08,14464.0,1142.71,0.0,3521.73,1
100097304,1,1001,496,28191.25,17389.64,5592.72,8129.03,257.14,0.0,1
100097305,1,1001,496,74958.27,60002.79,26041.94,6419.0,10300.56,0.0,1
100097306,1,1001,496,502787.4,102906.54,32959.08,3400.14,5844.18,0.0,1
100098801,1,1001,181,22967.2,36128.33,20288.36,0.0,1200.0,0.0,1
100098803,1,1001,181,47836.73,43280.97,22217.0,665.85,2250.0,1443.9,1
100098804,1,1001,181,180713.09,109480.17,25688.45,900.0,43244.24,0.0,1
100098805,1,1001,181,47960.65,56606.07,33338.39,1795.08,7217.2,1027.16,1
100098806,1,1001,181,70942.61,37983.77,16945.55,3113.1,5159.9,0.0,1
100099001,1,1001,197,71334.14,37335.18,20751.23,0.0,10570.88,0.0,1
100099002,1,1001,197,109533.4,44220.24,8189.91,4402.17,9759.67,0.0,1
100099003,1,1001,197,59008.04,30805.63,15171.34,1103.22,8206.45,0.0,1
100099004,1,1001,197,104074.33,56382.5,20699.8,2467.73,18260.43,0.0,1
100099005,1,1001,197,83465.47,76434.78,23991.32,24096.77,17801.61,0.0,1
100099006,1,1001,197,33439.73,19612.29,4217.05,0.0,3133.81,0.0,1
100100201,1,1001,212,53109.86,36419.94,21696.11,69.67,3836.66,0.0,1
100100202,1,1001,212,86380.24,23366.28,15325.59,0.0,1161.29,0.0,1
100100204,1,1001,212,30584.22,12561.82,8704.07,0.0,0.0,508.69,1
100100205,1,1001,212,27982.65,12135.39,5052.73,741.75,3748.98,0.0,1
100100206,1,1001,212,41071.84,38729.91,20037.57,4935.48,7606.45,0.0,1
100101401,1,1001,200,43469.49,17795.9,9462.77,0.0,4064.51,322.82,1
100101402,1,1001,200,70679.33,39674.67,14502.76,638.7,6473.22,0.0,1
100101403,1,1001,200,66971.72,41935.57,13011.3,2396.09,2841.29,0.0,1
100101404,1,1001,200,93008.91,75054.79,10414.19,0.0,47148.17,0.0,1
100101405,1,1001,200,26779.87,43704.12,12201.33,2932.25,10081.92,0.0,1
100101406,1,1001,200,62498.24,29572.58,9848.51,5574.18,2520.0,2308.68,1
100102601,1,1001,172,27901.95,10984.27,4474.27,1200.0,1650.0,0.0,1
100102602,1,1001,172,35591.02,30745.34,11346.22,0.0,6320.24,2592.38,1
100102603,1,1001,172,58395.28,30061.25,13969.03,0.0,2074.27,0.0,1
100102604,1,1001,172,67422.28,45551.52,10439.84,9147.0,16176.79,1467.39,1
100102605,1,1001,172,53729.47,42494.1,21625.56,0.0,16821.3,0.0,1
100102606,1,1001,172,217686.85,122972.21,30959.88,12595.07,51428.94,1467.37,1
100103801,1,1001,192,89477.89,31091.86,7868.54,491.8,11880.0,1956.52,1
100103802,1,1001,192,27540.97,31932.03,12651.29,600.0,3647.09,195.65,1
100103803,1,1001,192,79043.43,35388.69,20378.31,236.06,2802.83,997.82,1
100103804,1,1001,192,80449.14,84613.52,16913.39,6527.21,40401.63,0.0,1
100103805,1,1001,192,71341.63,35816.84,13988.42,300.0,4149.83,586.95,1
100103806,1,1001,192,46236.52,17207.42,4358.5,0.0,10500.0,857.92,1
100104001,1,1001,211,74137.94,83146.27,19015.54,0.0,51532.99,1154.33,1
100104002,1,1001,211,40045.58,34327.75,17241.29,1977.09,8888.72,5.86,1
100104003,1,1001,211,64771.1,54295.92,12214.24,0.0,10887.75,4431.51,1
100104004,1,1001,211,113267.51,42842.73,18835.55,2203.03,13063.14,491.06,1
100104005,1,1001,211,66407.18,46062.26,27012.67,0.0,12109.35,518.47,1
100105302,1,1001,225,105232.41,37620.75,25109.82,1470.48,2983.25,4128.25,1
100105303,1,1001,225,65135.01,11642.54,7739.87,0.0,1285.7,0.0,1
100105304,1,1001,225,34095.52,23285.37,13808.32,970.64,2881.01,1369.55,1
100105305,1,1001,225,29776.98,11688.26,6569.92,0.0,1195.16,0.0,1
100105306,1,1001,225,89431.97,38772.88,4551.37,2445.65,3699.0,0.0,1
100106501,1,1001,179,38429.85,15525.33,8202.72,900.0,290.32,87.06,1
100106502,1,1001,179,72739.98,27222.01,8061.27,9087.08,4265.16,0.0,1
100106503,1,1001,179,48528.03,26336.16,15094.12,0.0,1367.32,0.0,1
100106504,1,1001,179,85891.28,60340.03,18610.5,812.9,4041.24,73.36,1
100106505,1,1001,179,51358.67,52582.98,17318.39,0.0,11511.49,0.0,1
100106506,1,1001,179,209206.6,81055.32,13114.12,36161.12,6474.36,1956.52,1
100107701,1,1001,198,102909.8,56569.19,32811.11,0.0,5258.55,5282.59,1
100107702,1,1001,198,88672.49,13088.74,2159.99,0.0,5382.75,0.0,1
100107703,1,1001,198,53532.75,13683.32,8871.32,0.0,0.0,0.0,1
100107704,1,1001,198,154017.99,154259.65,40744.01,600.0,64787.87,3697.78,1
100107705,1,1001,198,32378.91,27416.04,11327.02,0.0,9574.25,684.77,1
100107706,1,1001,198,103724.79,41234.97,8614.27,1257.0,16433.6,3277.16,1
100108902,1,1001,202,80119.53,51119.18,17704.16,3483.87,10522.17,1711.94,1
100108903,1,1001,202,124672.29,140211.09,15415.65,11253.39,77634.45,469.55,1
100108904,1,1001,202,53349.91,33555.66,18797.01,0.0,5324.18,1907.6,1
100108905,1,1001,202,56592.36,60838.09,31589.79,0.0,6098.39,2406.51,1
100108906,1,1001,202,88532.58,127112.39,32117.06,50299.62,9224.49,2582.59,1
100109019,1,1001,120,131106.72,41674.79,19028.28,2032.25,11748.36,1467.36,1
100109020,1,1001,120,102577.09,105885.09,26009.77,3453.56,60608.58,63.58,1
100109021,1,1001,120,51995.9,29482.64,14200.5,580.64,6498.27,0.0,1
100109022,1,1001,120,57165.14,32771.15,18115.51,1846.69,7637.41,0.0,1
100109023,1,1001,120,70032.22,36776.18,19581.24,0.0,11372.96,0.0,1
100109024,1,1001,120,68938.98,56709.42,31756.83,1956.51,12710.22,0.0,1
100109301,1,1001,120,103837.42,31547.14,7437.76,6677.4,5691.64,851.08,1
100109302,1,1001,120,85294.51,30712.09,12805.63,6253.54,2762.06,489.12,1
100109303,1,1001,120,120811.24,103308.8,41746.84,11184.56,23249.99,0.0,1
100109304,1,1001,120,75229.8,34086.81,13294.15,0.0,7727.41,1271.73,1
100109305,1,1001,120,167235.23,65248.6,29751.26,10192.15,15222.82,0.0,1
100109306,1,1001,120,89821.65,53383.75,20693.32,13310.87,3608.42,978.25,1
100109507,1,1001,120,57432.97,17198.67,1864.28,0.0,2322.57,4402.17,1
100109508,1,1001,120,41280.05,12469.13,8292.64,0.0,565.71,1858.68,1
100109509,1,1001,120,20230.52,36292.45,16225.54,754.83,6866.12,5282.6,1
100109510,1,1001,120,117707.77,43471.47,12567.62,0.0,10332.84,0.0,1
100109511,1,1001,120,34045.51,21276.05,6608.47,6967.74,5886.31,0.0,1
100109512,1,1001,120,55144.36,27865.56,12715.58,870.96,8017.74,723.9,1
100109713,1,1001,120,79130.49,49274.59,22943.43,1050.0,4725.43,101.73,1
100109714,1,1001,120,60387.02,57006.98,20082.66,7851.52,8313.93,1154.34,1
100109715,1,1001,120,54887.41,38366.74,14245.53,1145.9,2897.13,0.0,1
100109716,1,1001,120,28489.98,10938.66,2995.66,0.0,2982.0,0.0,1
100109717,1,1001,120,40321.5,34023.89,9668.49,1050.0,17091.63,97.82,1
100109718,1,1001,120,13665.36,22838.94,6377.07,1013.11,4225.2,4405.09,1
100110901,1,1001,182,441969.53,124972.04,39857.09,6595.36,22801.27,17902.16,1
100110903,1,1001,182,96151.83,78189.98,9064.28,1451.6,3127.95,8315.21,1
100110906,1,1001,182,122189.67,111044.34,26646.36,5513.2,8845.16,1956.5,1
100111201,1,1001,144,347305.47,214375.61,23242.3,61624.95,31612.57,44999.99,1
